ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,FIRST_HS,MAX_TXN_PER_PART,NUM_HS,POS_HS,PRIORITIZE_HS,READ_PERC,REQ_PER_QUERY,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THINKTIME,THREAD_CNT,WORKLOAD,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,WOUND_WAIT,1,true,false,true,WR,100000,1,BOT,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,6369,0,0,3.029993,6120864.000000,0.000000,0.000000,0.000000,0.000000,0.220309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000036,13.788221,109132.283174,0.253097,0.425793,2.970598,7.603845,0.556991,0.047308,0.007482,376185
50000,WAIT_DIE,1,true,false,true,WR,100000,1,BOT,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,4737,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000026,10.191106,153047.956699,0.096190,0.189965,2.005407,5.280983,0.435470,0.052992,0.003249,389932
50000,CLV,1,true,false,true,WR,100000,1,TOP,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,0,0,0,5.898107,0.000000,0.000000,1.310346,0.542718,0.294095,0.698181,0.573286,6.488393,0.000000,0.000000,0.000000,0.000043,34.268859,186650.858463,0.000000,8.204467,4.523913,23.374146,0.011777,0.000000,0.031459,799539
50000,SILO,1,true,false,true,WR,100000,1,TOP,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,611107,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000058,64.818325,95960.887551,19.890265,0.280049,0.437739,0.974857,47.016446,0.000000,0.000000,777503
50000,WOUND_WAIT,1,true,false,true,WR,100000,1,TOP,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,2,0,0,5.538871,12800000.000000,0.000000,0.000000,0.000000,0.000000,0.534493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000225,179.923647,35570.644089,0.000077,0.929325,5.066666,12.516254,0.142315,0.123342,157.350058,800000
50000,WAIT_DIE,1,true,false,true,WR,100000,1,TOP,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,1107128,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000098,119.728867,53242.899041,41.560453,0.415654,2.318340,8.167094,85.174366,0.052260,19.188285,796839
50000,CLV,1,true,false,true,WR,100000,1,MID,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,0,0,0,6.120573,0.000000,0.000000,0.790569,0.538668,0.221052,0.775926,0.563418,2.901956,0.000000,0.000000,0.000000,0.000036,28.568642,221157.447969,0.000000,4.851852,3.850495,17.933582,0.010798,0.000000,0.296068,789771
50000,SILO,1,true,false,true,WR,100000,1,MID,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,547765,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000058,65.226274,96332.345358,19.863848,0.320257,0.854872,1.943739,42.277501,0.000000,0.000000,785425
50000,WOUND_WAIT,1,true,false,true,WR,100000,1,MID,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,4176,0,0,5.689475,12838625.000000,0.000000,0.000000,0.000000,0.000000,0.794586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000107,86.119733,74247.606032,0.396287,1.218778,4.217985,12.947107,0.450311,0.108180,63.038979,799273
50000,WAIT_DIE,1,true,false,true,WR,100000,1,MID,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,749145,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000072,82.503976,76324.952255,25.816872,0.660679,2.040312,6.684813,57.857002,0.070419,5.256983,787139
50000,CLV,1,true,false,true,WR,100000,1,BOT,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,0,0,0,5.556048,0.000000,0.000000,0.060015,0.194845,0.028296,0.515561,0.265771,0.081190,0.000000,0.000000,0.000000,0.000026,19.861872,308014.870033,0.000000,1.589277,2.608845,11.246391,0.010689,0.000000,0.134446,764719
50000,SILO,1,true,false,true,WR,100000,1,BOT,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,51602,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,24.885671,245773.563047,1.375825,0.238254,3.345579,7.985203,4.009401,0.000000,0.000000,764530
50000,WOUND_WAIT,1,true,false,true,WR,100000,1,BOT,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,41966,0,0,5.805682,13017149.000000,0.000000,0.000000,0.000000,0.000000,0.498132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,23.748458,259926.270443,1.366092,0.912364,3.210164,11.438906,3.365600,0.090748,0.057000,771606
50000,WAIT_DIE,1,true,false,true,WR,100000,1,BOT,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,26320,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000025,19.888877,306763.617942,0.482008,0.421825,3.101577,9.594214,2.156372,0.100765,0.020729,762648
50000,CLV,1,true,false,true,WR,100000,1,TOP,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,0,0,0,11.340149,0.000000,0.000000,3.430597,1.660683,0.633823,2.224127,1.148633,34.563790,0.000000,0.000000,0.000000,0.000050,80.381743,318437.285019,0.000000,38.792441,5.337561,61.943556,0.019082,0.000000,0.158034,1599784
50000,SILO,1,true,false,true,WR,100000,1,TOP,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,1838155,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000074,179.021491,138973.080021,63.889766,0.752814,0.584993,1.061350,141.582057,0.000000,0.000000,1554948
50000,WAIT_DIE,1,true,false,true,WR,100000,1,TOP,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,4490685,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000167,501.887365,50804.227727,236.043964,0.990130,5.573506,17.469102,346.319531,0.149412,121.936907,1593625
50000,CLV,1,true,false,true,WR,100000,1,MID,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,0,0,0,14.909222,0.000000,0.000000,2.585493,3.049450,0.709493,3.507547,1.187881,25.224887,0.000000,0.000000,0.000000,0.000058,91.298489,276454.607780,0.000000,31.177811,5.835856,59.338325,0.020966,0.000000,10.499767,1577493
50000,SILO,1,true,false,true,WR,100000,1,MID,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,1464052,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000066,147.177853,170365.958226,43.819043,0.723402,0.778782,1.680917,112.951411,0.000000,0.000000,1567131
50000,WOUND_WAIT,1,true,false,true,WR,100000,1,MID,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,3771,0,0,10.977797,25641987.000000,0.000000,0.000000,0.000000,0.000000,1.580258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000198,317.702794,80564.957141,0.809148,2.479913,6.763074,24.001716,0.546081,0.217496,274.589341,1599732
50000,WAIT_DIE,1,true,false,true,WR,100000,1,MID,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,2276221,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000080,217.192023,117405.122455,90.162260,1.437017,1.892608,9.126685,175.120181,0.124851,12.536488,1593716
50000,CLV,1,true,false,true,WR,100000,1,BOT,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,0,0,0,14.263760,0.000000,0.000000,0.679484,1.640198,0.249218,2.178629,0.731606,2.245333,0.000000,0.000000,0.000000,0.000038,58.290780,424126.078874,0.000000,6.814389,4.850849,30.284869,0.021658,0.000000,9.631619,1545165
50000,SILO,1,true,false,true,WR,100000,1,BOT,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,209389,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000026,44.904737,543734.528207,5.401785,0.551043,3.176356,6.625805,16.203333,0.000000,0.000000,1526016
50000,WOUND_WAIT,1,true,false,true,WR,100000,1,BOT,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,190431,0,0,10.994577,26570067.000000,0.000000,0.000000,0.000000,0.000000,1.225420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000027,47.529221,494920.456721,7.653920,2.073717,3.201906,16.952546,14.957436,0.166940,0.549721,1470199
50000,WAIT_DIE,1,true,false,true,WR,100000,1,BOT,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,151793,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000025,38.406316,600371.257737,2.447987,0.998048,2.913118,13.614611,11.935941,0.171079,0.109244,1441128
