ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,FIRST_HS,MAX_TXN_PER_PART,NUM_HS,POS_HS,PRIORITIZE_HS,READ_PERC,REQ_PER_QUERY,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THINKTIME,THREAD_CNT,WORKLOAD,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
0,WOUND_WAIT,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,0,0,0,10.518089,25599993.000000,0.000000,0.000000,0.000000,0.000000,0.822392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000382,611.535672,41861.826149,0.000000,1.625815,7.714572,21.808367,0.230834,0.199402,572.582278,1600000
0,CLV,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,3221088,0,0,49.364738,0.000000,0.000000,7.091019,20.173921,2.913350,41.410394,4.844974,19.106518,0.000000,0.000000,0.000000,0.000067,294.013028,86161.569587,187.285689,67.767568,2.398964,48.766154,0.129836,0.000000,38.608487,1583289
0,SILO,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,8531631,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,82.785173,273509.652539,75.742030,8.231259,0.513181,4.886691,0.291600,0.000000,0.000000,1415159
0,WOUND_WAIT,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,13,0,0,10.569939,25597972.000000,0.000000,0.000000,0.000000,0.000000,1.378082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000165,263.715623,97066.073400,0.005353,2.282147,5.185290,21.397045,0.226096,0.193876,227.286620,1599865
0,WAIT_DIE,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,16,YCSB,0,46787838,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000092,428.675509,59175.015725,282.023420,34.727438,3.788232,45.712642,1.602231,0.202066,92.252877,1585430
0,CLV,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,1511850,0,0,13.546423,0.000000,0.000000,3.234082,5.189919,1.122485,7.904118,2.044075,6.354062,0.000000,0.000000,0.000000,0.000044,67.926573,93208.883580,33.347932,17.699664,2.510094,23.332327,0.062393,0.000000,1.933849,791420
0,SILO,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,1790823,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,27.116965,218465.749658,24.959061,1.558098,0.243466,1.091027,0.066344,0.000000,0.000000,740516
0,WOUND_WAIT,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,1,0,0,5.594934,12799822.000000,0.000000,0.000000,0.000000,0.000000,0.463136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000242,193.445685,33083.767135,0.000047,0.893523,6.035593,13.418381,0.150149,0.131252,169.237498,799989
0,WAIT_DIE,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,79363208,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000089,185.518052,34382.551571,114.650647,4.307591,5.129345,18.325655,2.672424,0.434312,42.692630,797323
0,CLV,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,1345031,0,0,11.279145,0.000000,0.000000,2.188083,4.313811,0.998599,6.543949,1.594090,3.232207,0.000000,0.000000,0.000000,0.000026,55.549409,113375.102897,35.106923,12.831326,1.353858,12.543141,0.057820,0.000000,1.486396,787240
0,SILO,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,1299813,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000004,24.586626,237258.092085,21.685257,0.980671,0.469427,1.563209,0.050756,0.000000,0.000000,729172
0,WOUND_WAIT,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,21,0,0,5.650432,12796844.000000,0.000000,0.000000,0.000000,0.000000,0.730933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000105,83.777326,76372.740607,0.003068,1.170786,4.645230,13.501380,0.109380,0.091747,60.411486,799788
0,WAIT_DIE,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,8,YCSB,0,19515764,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000035,75.223820,83205.984156,47.901466,6.908943,2.030022,8.081018,0.728708,0.118873,14.633967,782384
0,CLV,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,185767,0,0,3.238639,0.000000,0.000000,0.765183,0.395058,0.213112,0.513949,0.576349,2.216003,0.000000,0.000000,0.000000,0.000038,20.200464,78763.934922,5.168847,3.750101,2.255491,10.000357,0.011673,0.000000,0.027786,397767
0,SILO,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,469388,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,11.734976,130739.768581,10.779140,0.266385,0.153364,0.373380,0.019326,0.000000,0.000000,383557
0,WOUND_WAIT,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,2,0,0,2.832465,6400001.000000,0.000000,0.000000,0.000000,0.000000,0.215634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000127,50.601289,31619.747792,0.000076,0.397374,3.445246,6.937412,0.053619,0.045593,37.959806,400000
0,WAIT_DIE,1,true,false,true,WR,100000,2,TM,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,84971035,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000062,53.795941,27870.875976,30.438533,2.179388,4.190922,7.969270,2.576228,0.146538,9.159352,374835
0,CLV,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,134292,0,0,2.984676,0.000000,0.000000,0.426808,0.284768,0.114680,0.527515,0.338360,0.701842,0.000000,0.000000,0.000000,0.000027,15.098784,98092.935057,5.021954,1.981830,1.457522,6.177924,0.012064,0.000000,0.023643,370271
0,SILO,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,325041,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,11.699564,125510.316510,8.856246,0.223081,0.578490,1.149225,0.015430,0.000000,0.000000,367104
0,WOUND_WAIT,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,5538,0,0,2.971959,6455992.000000,0.000000,0.000000,0.000000,0.000000,0.375385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000058,23.467004,68117.601763,0.272410,0.599518,3.018946,7.490124,0.060470,0.048041,10.107894,399629
0,WAIT_DIE,1,true,false,true,WR,100000,2,MB,false,1,16,true,true,1024*1024*20,0,4,YCSB,0,4558274,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000023,22.099143,70020.634523,13.018587,1.550746,1.639018,3.796978,0.224655,0.071825,2.286247,386849
