ABORT_PENALTY,BB_ALWAYS_RETIRE_READ,BB_AUTORETIRE,BB_DYNAMIC_TS,BB_LAST_RETIRE,BB_OPT_RAW,BB_PRECOMMIT,CC_ALG,COMPILE_ONLY,CPU_FREQ,FIRST_HS,FIXED_HS,FLIP_RATIO,LATCH,LONG_TXN_RATIO,MAX_RUNTIME,MAX_TXN_PER_PART,NDEBUG,NUM_HS,OUTPUT_TO_FILE,PF_ABORT,PF_BASIC,PF_CS,POS_HS,READ_PERC,REQ_PER_QUERY,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,TERMINATE_BY_COUNT,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_cnt_long,abort_length,cascading_abort_cnt,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,lock_acquire_cnt,lock_directly_cnt,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_copy,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_semaphore_cs,time_ts_alloc,time_wait,txn_cnt,txn_cnt_long,user_abort_cnt,wait_cnt
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 48806,0,0,0,0, 48806, 0, 0, 0, 159.992,327825, 0, 33.4243, 22.0407, 0, 0, 0, 1.22807, 78.6345, 0.080189, 0, 0, 0, 0, 0, 0, 38.88, 3278096, 0, 0, 3270957
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 128788,0,0,0,0, 128788, 0, 0, 0, 319.996,248469, 0, 68.9504, 57.9053, 0, 0, 0, 0.987922, 107.519, 0.0692003, 0, 0, 0, 0, 0, 0, 177.873, 2484661, 0, 0, 2484562
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 45509,0,0,0,0, 45509, 0, 0, 0, 159.991,351573, 0, 23.8818, 12.1855, 0, 0, 0, 1.32987, 71.6573, 0.0857641, 0, 0, 0, 0, 0, 0, 43.6465, 3515528, 0, 0, 3508627
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 115550,0,0,0,0, 115550, 0, 0, 0, 319.994,276936, 0, 41.6706, 30.362, 0, 0, 0, 1.18328, 85.7238, 0.0768387, 0, 0, 0, 0, 0, 0, 196.831, 2769309, 0, 0, 2769221
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 26163,0,0,0,0, 26163, 0, 0, 0, 159.985,611550, 0, 7.82788, 0.160479, 0, 0, 0, 2.21299, 80.7994, 0.150106, 0, 0, 0, 0, 0, 0, 16.194, 6114929, 0, 0, 3244482
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 77181,0,0,0,0, 77181, 0, 0, 0, 319.999,414606, 0, 10.9137, 0.10875, 0, 0, 0, 1.48404, 101.741, 0.118779, 0, 0, 0, 0, 0, 0, 175.421, 4146049, 0, 0, 4141392
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 52162,0,0,0,0, 52162, 0, 0, 0, 159.999,306731, 0, 44.116, 33.3579, 0, 0, 0, 1.1468, 87.0161, 0.0783474, 0, 0, 0, 0, 0, 0, 32.5697, 3067286, 0, 0, 3056542
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 135815,0,0,0,0, 135815, 0, 0, 0, 320,235613, 0, 103.376, 92.9002, 0, 0, 0, 0.899783, 138.954, 0.0619318, 0, 0, 0, 0, 0, 0, 147.669, 2356130, 0, 0, 2351933
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 49992,0,0,0,0, 49992, 0, 0, 0, 159.993,320050, 0, 36.2081, 25.1681, 0, 0, 0, 1.22461, 80.5882, 0.0807201, 0, 0, 0, 0, 0, 0, 37.7285, 3200366, 0, 0, 3190710
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 132687,0,0,0,0, 132687, 0, 0, 0, 319.984,241168, 0, 99.4214, 88.6644, 0, 0, 0, 0.915361, 136.235, 0.0676595, 0, 0, 0, 0, 0, 0, 149.9, 2411557, 0, 0, 2411397
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 48894,0,0,0,0, 48894, 0, 0, 0, 159.992,327238, 0, 33.3884, 22.0233, 0, 0, 0, 1.23679, 78.6531, 0.0798943, 0, 0, 0, 0, 0, 0, 38.8226, 3272218, 0, 0, 3265987
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 127503,0,0,0,0, 127503, 0, 0, 0, 319.995,250974, 0, 74.8432, 63.7967, 0, 0, 0, 1.06694, 114.087, 0.0702723, 0, 0, 0, 0, 0, 0, 170.903, 2509705, 0, 0, 2509498
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 45329,0,0,0,0, 45329, 0, 0, 0, 159.98,352974, 0, 24.6948, 12.996, 0, 0, 0, 1.39332, 72.9151, 0.085283, 0, 0, 0, 0, 0, 0, 42.0509, 3529310, 0, 0, 3512775
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 120440,0,0,0,0, 120440, 0, 0, 0, 319.997,265692, 0, 44.9876, 33.6973, 0, 0, 0, 1.09691, 87.4898, 0.0737174, 0, 0, 0, 0, 0, 0, 196.328, 2656898, 0, 0, 2656771
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 46777,0,0,0,0, 46777, 0, 0, 0, 159.993,342042, 0, 15.3261, 3.5888, 0, 0, 0, 1.07014, 61.6561, 0.0830853, 0, 0, 0, 0, 0, 0, 54.7127, 3420262, 0, 0, 3414258
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 113857,0,0,0,0, 113857, 0, 0, 0, 319.992,281054, 0, 14.6593, 3.37608, 0, 0, 0, 0.879468, 59.3751, 0.0784858, 0, 0, 0, 0, 0, 0, 223.139, 2810473, 0, 0, 2810390
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 51670,0,0,0,0, 51670, 0, 0, 0, 159.997,309657, 0, 42.8605, 32.1137, 0, 0, 0, 1.15156, 85.9241, 0.0788128, 0, 0, 0, 0, 0, 0, 33.5195, 3096511, 0, 0, 3083860
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 138827,0,0,0,0, 138827, 0, 0, 0, 320,230501, 0, 124.033, 113.549, 0, 0, 0, 0.876938, 159.401, 0.0601531, 0, 0, 0, 0, 0, 0, 127.813, 2305014, 0, 0, 2303034
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 50293,0,0,0,0, 50293, 0, 0, 0, 159.992,318131, 0, 37.6306, 26.5943, 0, 0, 0, 1.21892, 81.8551, 0.0801828, 0, 0, 0, 0, 0, 0, 36.6193, 3181141, 0, 0, 3173720
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 132019,0,0,0,0, 132019, 0, 0, 0, 319.996,242389, 0, 82.2008, 71.445, 0, 0, 0, 0.91163, 119.194, 0.0671202, 0, 0, 0, 0, 0, 0, 166.695, 2423860, 0, 0, 2423651
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 48372,0,0,0,0, 48372, 0, 0, 0, 159.992,330767, 0, 33.498, 22.1067, 0, 0, 0, 1.25779, 79.2024, 0.0806004, 0, 0, 0, 0, 0, 0, 37.9089, 3307512, 0, 0, 3299451
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 127734,0,0,0,0, 127734, 0, 0, 0, 319.994,250520, 0, 87.6859, 76.6233, 0, 0, 0, 0.932105, 126.097, 0.0687699, 0, 0, 0, 0, 0, 0, 159.403, 2505156, 0, 0, 2505027
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 44766,0,0,0,0, 44766, 0, 0, 0, 159.993,357413, 0, 24.8489, 13.1722, 0, 0, 0, 1.36565, 73.8167, 0.0871298, 0, 0, 0, 0, 0, 0, 40.4518, 3573975, 0, 0, 3549053
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 118218,0,0,0,0, 118218, 0, 0, 0, 319.995,270685, 0, 41.2797, 29.971, 0, 0, 0, 1.07984, 84.1235, 0.0776042, 0, 0, 0, 0, 0, 0, 199.065, 2706812, 0, 0, 2706742
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 26263,0,0,0,0, 26263, 0, 0, 0, 159.985,609202, 0, 7.88191, 0.159791, 0, 0, 0, 2.33703, 80.6797, 0.14795, 0, 0, 0, 0, 0, 0, 16.4782, 6091463, 0, 0, 3264818
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 76513,0,0,0,0, 76513, 0, 0, 0, 319.999,418227, 0, 10.912, 0.109688, 0, 0, 0, 1.51878, 102.415, 0.121453, 0, 0, 0, 0, 0, 0, 174.344, 4182266, 0, 0, 4178526
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 52423,0,0,0,0, 52423, 0, 0, 0, 159.997,305204, 0, 43.274, 32.5217, 0, 0, 0, 1.14389, 85.9384, 0.077463, 0, 0, 0, 0, 0, 0, 33.8397, 3051988, 0, 0, 3040297
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 134592,0,0,0,0, 134592, 0, 0, 0, 319.999,237755, 0, 97.7425, 87.2576, 0, 0, 0, 0.969944, 133.575, 0.0630027, 0, 0, 0, 0, 0, 0, 152.979, 2377548, 0, 0, 2372203
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 50751,0,0,0,0, 50751, 0, 0, 0, 159.991,315260, 0, 36.9192, 25.8509, 0, 0, 0, 1.20807, 80.7833, 0.079687, 0, 0, 0, 0, 0, 0, 37.9251, 3152426, 0, 0, 3147136
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 133224,0,0,0,0, 133224, 0, 0, 0, 319.998,240195, 0, 113.434, 102.678, 0, 0, 0, 0.901108, 150.177, 0.0676086, 0, 0, 0, 0, 0, 0, 136.075, 2401941, 0, 0, 2401539
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 49025,0,0,0,0, 49025, 0, 0, 0, 159.992,326361, 0, 33.8288, 22.4293, 0, 0, 0, 1.20063, 78.6659, 0.0799599, 0, 0, 0, 0, 0, 0, 39.1465, 3263445, 0, 0, 3258468
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 128092,0,0,0,0, 128092, 0, 0, 0, 319.997,249820, 0, 79.3954, 68.3303, 0, 0, 0, 0.928659, 117.948, 0.0707546, 0, 0, 0, 0, 0, 0, 167.48, 2498175, 0, 0, 2497944
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 45739,0,0,0,0, 45739, 0, 0, 0, 159.991,349805, 0, 25.0733, 13.3503, 0, 0, 0, 1.32675, 72.9795, 0.0845795, 0, 0, 0, 0, 0, 0, 42.2411, 3497859, 0, 0, 3487151
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 117959,0,0,0,0, 117959, 0, 0, 0, 319.982,271281, 0, 40.0899, 28.7881, 0, 0, 0, 1.01768, 82.965, 0.0747465, 0, 0, 0, 0, 0, 0, 200.199, 2712655, 0, 0, 2712490
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 46664,0,0,0,0, 46664, 0, 0, 0, 159.993,342875, 0, 15.3385, 3.59471, 0, 0, 0, 1.07399, 61.9607, 0.0837689, 0, 0, 0, 0, 0, 0, 54.3166, 3428602, 0, 0, 3417634
50000,true,false,true,0,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 112439,0,0,0,0, 112439, 0, 0, 0, 319.99,284598, 0, 14.409, 3.3461, 0, 0, 0, 0.914889, 61.0183, 0.0778092, 0, 0, 0, 0, 0, 0, 220.717, 2845894, 0, 0, 2845813
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 52612,0,0,0,0, 52612, 0, 0, 0, 159.998,304108, 0, 42.6557, 31.9179, 0, 0, 0, 1.14144, 85.1448, 0.0769129, 0, 0, 0, 0, 0, 0, 34.7315, 3041034, 0, 0, 3029005
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 139051,0,0,0,0, 139051, 0, 0, 0, 320,230131, 0, 138.194, 127.717, 0, 0, 0, 0.91609, 173.049, 0.0595264, 0, 0, 0, 0, 0, 0, 114.237, 2301305, 0, 0, 2300580
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 51485,0,0,0,0, 51485, 0, 0, 0, 159.993,310769, 0, 34.8723, 23.806, 0, 0, 0, 1.17089, 78.0767, 0.0788386, 0, 0, 0, 0, 0, 0, 41.1569, 3107563, 0, 0, 3106000
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.25,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 133164,0,0,0,0, 133164, 0, 0, 0, 319.981,240304, 0, 119.005, 108.253, 0, 0, 0, 0.925308, 156.089, 0.0657696, 0, 0, 0, 0, 0, 0, 130.031, 2402900, 0, 0, 2402233
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 49098,0,0,0,0, 49098, 0, 0, 0, 159.994,325879, 0, 31.8355, 20.4505, 0, 0, 0, 1.21283, 76.539, 0.0802462, 0, 0, 0, 0, 0, 0, 41.3634, 3258666, 0, 0, 3255899
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.5,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 132624,0,0,0,0, 132624, 0, 0, 0, 319.989,241283, 0, 82.8775, 71.8755, 0, 0, 0, 0.940506, 121.15, 0.0670489, 0, 0, 0, 0, 0, 0, 164.906, 2412749, 0, 0, 2412606
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 45705,0,0,0,0, 45705, 0, 0, 0, 159.989,350068, 0, 23.767, 12.0561, 0, 0, 0, 1.33739, 71.4715, 0.0843497, 0, 0, 0, 0, 0, 0, 43.8956, 3500432, 0, 0, 3493565
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,0.75,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 120205,0,0,0,0, 120205, 0, 0, 0, 319.988,266211, 0, 42.4097, 31.1094, 0, 0, 0, 1.03232, 84.8737, 0.0736526, 0, 0, 0, 0, 0, 0, 198.741, 2662008, 0, 0, 2661860
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,16,false,YCSB,false,0, 0, 0, 0, 0, 0, 25987,0,0,0,0, 25987, 0, 0, 0, 159.984,615669, 0, 7.58388, 0.161504, 0, 0, 0, 2.30402, 81.0406, 0.150135, 0, 0, 0, 0, 0, 0, 15.5362, 6156081, 0, 0, 3163720
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,WR,0,0,LH_MCSLOCK,0,10,1000000,true,1,true,false,true,false,SPECIFIED,1,16,WR,1,true,100000000,false,32,false,YCSB,false,0, 0, 0, 0, 0, 0, 77636,0,0,0,0, 77636, 0, 0, 0, 320,412177, 0, 10.8968, 0.108155, 0, 0, 0, 1.54769, 101.064, 0.120501, 0, 0, 0, 0, 0, 0, 176.175, 4121761, 0, 0, 4118358
